YearMonth,In-Out,CompanyCode,TotalOrder,DetailContract,SVTTotal,SVTForeigner,OrderTotal,DetailOrderForeigner
2022-01-01,1,1,215,215,161,92,12,9
2022-01-01,1,2,35,0,11,0,7,0
2022-01-01,1,3,6,0,6,3,0,0
2022-01-01,1,4,336,0,240,229,154,154
2022-01-01,1,5,126,126,126,108,25,25
2022-01-01,1,6,100,0,16,16,0,0
2022-01-01,1,8,28,0,3,1,0,0
2022-01-01,1,7,2,0,2,0,0,0
2022-01-01,1,9,13,7,2,0,0,0
2022-01-01,1,84,2,0,2,1,0,0
2022-01-01,1,11,340,0,16,57,10,9
2022-01-01,1,10,150,0,11,11,13,13
2022-01-01,0,12,70,16,27,0,7,0
2022-01-01,0,64,150,0,2,0,1,0
2022-01-01,0,28,142,0,32,23,20,20
2022-01-01,0,29,4,0,2,0,0,0
2022-01-01,0,13,65,0,16,0,17,0
2022-01-01,0,85,300,0,4,0,10,0
2022-01-01,0,15,40,0,4,0,40,40
2022-01-01,0,38,45,0,30,20,8,2
2022-01-01,0,34,50,0,24,4,3,0
2022-01-01,0,36,6,0,4,0,0,0
2022-01-01,0,21,50,0,4,0,4,0
2022-01-01,0,40,50,0,6,0,2,0
2022-01-01,0,16,6,0,1,0,0,0
2022-01-01,0,39,65,0,5,0,30,15
2022-01-01,0,41,65,0,3,0,10,0
2022-01-01,0,27,60,0,2,0,30,0
2022-01-01,0,42,25,0,2,0,5,0
2022-01-01,0,43,30,0,7,0,2,0
2022-01-01,0,44,40,0,1,0,3,0
2022-01-01,0,67,35,0,5,0,10,0
2022-01-01,0,45,1,0,1,0,2,0
2022-01-01,0,46,100,50,1,0,0,0
2022-01-01,0,50,20,0,2,0,0,0
2022-01-01,0,51,15,0,1,0,0,0
2022-01-01,0,48,15,0,1,0,2,0
2022-01-01,0,77,45,0,1,0,10,0
2022-01-01,0,57,10,0,1,1,0,0
2022-01-01,0,26,100,0,2,0,10,0
2022-01-01,0,61,7,0,2,0,3,0
2022-01-01,0,20,50,0,8,2,3,0
2022-01-01,0,35,1,0,1,1,0,0
2022-01-01,0,65,6,0,3,0,1,0
2022-01-01,0,66,30,0,1,0,2,0
2022-01-01,0,79,45,0,1,0,18,0
2022-01-01,0,80,20,0,5,0,15,0
2022-01-01,0,81,8,0,3,0,2,0
2022-01-01,0,68,110,0,3,4,5,0
2022-01-01,0,83,130,0,5,0,0,0
2022-01-01,0,87,17,0,17,0,0,0
2022-01-01,0,86,110,0,2,0,3,0
2022-01-01,0,88,50,0,5,0,0,0
2022-02-01,1,0,429,0,127,82,10,0
2022-02-01,1,1,226,226,162,88,15,9
2022-02-01,1,2,35,0,12,0,6,0
2022-02-01,1,3,6,0,6,3,3,0
2022-02-01,1,4,334,0,238,224,154,154
2022-02-01,1,5,128,128,128,110,25,25
2022-02-01,1,6,100,0,16,16,0,0
2022-02-01,1,8,28,0,3,1,0,0
2022-02-01,1,7,2,0,2,0,0,0
2022-02-01,1,9,13,7,2,0,0,0
2022-02-01,1,84,2,0,2,1,0,0
2022-02-01,1,11,340,0,17,57,15,9
2022-02-01,1,10,150,0,11,11,13,13
2022-02-01,0,12,70,16,27,0,7,0
2022-02-01,0,64,150,0,2,0,2,0
2022-02-01,0,28,140,0,32,23,20,20
2022-02-01,0,29,4,0,2,0,0,0
2022-02-01,0,13,65,0,16,0,17,0
2022-02-01,0,85,300,0,4,0,10,0
2022-02-01,0,15,40,0,4,0,30,0
2022-02-01,0,38,45,0,30,20,0,0
2022-02-01,0,34,50,0,24,4,0,0
2022-02-01,0,36,6,0,4,0,0,0
2022-02-01,0,21,50,0,4,0,2,0
2022-02-01,0,40,50,0,6,0,2,0
2022-02-01,0,16,12,0,1,0,0,0
2022-02-01,0,19,0,0,0,0,0,0
2022-02-01,0,41,70,0,3,0,10,0
2022-02-01,0,27,60,0,2,0,20,0
2022-02-01,0,42,25,0,2,0,5,0
2022-02-01,0,43,30,0,7,0,2,0
2022-02-01,0,44,35,0,1,0,2,0
2022-02-01,0,67,40,0,5,0,20,0
2022-02-01,0,46,120,100,1,0,0,0
2022-02-01,0,50,20,0,2,0,3,0
2022-02-01,0,48,15,0,1,0,2,0
2022-02-01,0,77,45,0,1,0,10,0
2022-02-01,0,57,10,0,1,1,0,0
2022-02-01,0,26,100,0,2,0,10,0
2022-02-01,0,61,7,0,1,0,0,0
2022-02-01,0,20,50,0,8,2,3,0
2022-02-01,0,35,1,0,1,1,0,0
2022-02-01,0,65,6,0,3,0,1,0
2022-02-01,0,66,30,0,1,0,2,0
2022-02-01,0,79,45,0,1,0,20,0
2022-02-01,0,80,20,0,5,0,15,0
2022-02-01,0,81,8,0,3,0,2,0
2022-02-01,0,68,110,0,3,4,7,0
2022-02-01,0,83,130,0,5,0,5,0
2022-02-01,0,87,17,0,17,0,0,0
2022-02-01,0,86,110,0,2,0,1,0
2022-02-01,0,88,50,0,5,0,0,0
2022-03-01,1,0,420,0,124,80,1,0
2022-03-01,1,1,217,217,163,87,12,10
2022-03-01,1,2,35,0,12,0,3,0
2022-03-01,1,3,6,0,6,3,3,0
2022-03-01,1,4,328,0,239,227,154,154
2022-03-01,1,5,121,121,121,103,23,23
2022-03-01,1,6,100,0,16,16,4,4
2022-03-01,1,8,28,0,3,1,0,0
2022-03-01,1,7,2,0,2,0,0,0
2022-03-01,1,84,2,0,2,1,0,0
2022-03-01,1,11,340,0,17,57,4,9
2022-03-01,1,10,150,0,10,10,14,14
2022-03-01,0,12,70,16,30,0,0,0
2022-03-01,0,64,150,0,2,0,2,1
2022-03-01,0,28,135,0,34,24,45,40
2022-03-01,0,29,4,0,2,0,0,0
2022-03-01,0,13,65,0,16,0,20,0
2022-03-01,0,85,300,0,4,0,10,0
2022-03-01,0,15,40,0,5,0,10,0
2022-03-01,0,38,43,0,30,20,0,0
2022-03-01,0,34,50,0,24,4,3,1
2022-03-01,0,36,6,0,3,0,1,0
2022-03-01,0,21,50,0,4,0,2,0
2022-03-01,0,40,50,0,6,0,0,0
2022-03-01,0,16,12,0,1,0,0,0
2022-03-01,0,41,70,0,3,0,10,0
2022-03-01,0,27,60,0,2,0,20,0
2022-03-01,0,42,25,0,2,0,5,0
2022-03-01,0,43,30,0,7,0,2,0
2022-03-01,0,44,20,0,1,0,3,0
2022-03-01,0,67,50,0,6,0,15,0
2022-03-01,0,46,120,100,1,0,0,0
2022-03-01,0,50,20,0,2,0,3,0
2022-03-01,0,51,15,0,1,0,0,0
2022-03-01,0,48,15,0,1,0,3,0
2022-03-01,0,57,10,0,1,1,0,0
2022-03-01,0,61,7,0,1,0,3,0
2022-03-01,0,20,50,0,8,2,3,0
2022-03-01,0,35,1,0,1,1,0,0
2022-03-01,0,65,6,0,4,0,0,0
2022-03-01,0,66,30,0,1,0,2,0
2022-03-01,0,79,45,0,1,0,20,0
2022-03-01,0,81,8,0,3,0,2,0
2022-03-01,0,68,110,0,5,4,5,0
2022-03-01,0,83,130,0,5,0,0,0
2022-03-01,0,87,17,0,17,0,0,0
2022-03-01,0,86,110,0,2,0,0,0
2022-03-01,0,88,50,0,5,0,0,0
2022-04-01,1,0,420,0,124,80,0,0
2022-04-01,1,1,226,226,163,88,13,9
2022-04-01,1,2,35,0,12,0,3,0
2022-04-01,1,5,127,127,127,109,17,17
2022-04-01,1,6,100,0,16,16,4,2
2022-04-01,1,8,28,0,3,1,0,0
2022-04-01,1,7,2,0,2,0,0,0
2022-04-01,1,84,2,0,2,1,0,0
2022-04-01,1,11,340,0,72,55,11,10
2022-04-01,1,10,150,0,10,10,14,14
2022-04-01,0,12,70,16,30,0,0,0
2022-04-01,0,64,150,0,2,0,2,1
2022-04-01,0,28,140,0,35,24,45,40
2022-04-01,0,29,4,0,2,0,0,0
2022-04-01,0,13,70,0,18,0,13,0
2022-04-01,0,15,45,0,5,0,2,0
2022-04-01,0,38,43,0,30,20,7,2
2022-04-01,0,34,50,0,24,4,3,1
2022-04-01,0,36,6,0,3,0,0,0
2022-04-01,0,21,50,0,4,0,0,0
2022-04-01,0,40,50,0,6,0,0,0
2022-04-01,0,41,70,0,3,0,10,0
2022-04-01,0,27,60,0,2,0,5,0
2022-04-01,0,42,25,0,2,0,3,0
2022-04-01,0,43,30,0,7,0,2,0
2022-04-01,0,44,35,0,1,0,2,0
2022-04-01,0,67,50,0,5,0,3,0
2022-04-01,0,46,120,100,1,0,0,0
2022-04-01,0,50,20,0,2,0,3,0
2022-04-01,0,51,14,0,1,0,3,0
2022-04-01,0,48,15,0,1,0,3,0
2022-04-01,0,77,40,0,0,1,5,0
2022-04-01,0,57,10,0,1,1,0,0
2022-04-01,0,26,100,0,2,0,10,0
2022-04-01,0,61,7,0,2,0,3,0
2022-04-01,0,20,50,0,8,2,3,0
2022-04-01,0,35,1,0,1,1,0,0
2022-04-01,0,65,6,0,3,0,1,0
2022-04-01,0,66,30,0,1,0,2,0
2022-04-01,0,79,45,0,1,0,20,0
2022-04-01,0,80,20,0,5,0,15,0
2022-04-01,0,68,120,0,6,0,5,0
2022-04-01,0,83,125,0,5,0,0,0
2022-04-01,0,87,17,0,17,0,0,0
2022-04-01,0,86,110,0,2,0,0,0
2022-04-01,0,88,50,0,5,0,0,0
